Company,Date,Tweet,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,GeneralScore,LMScore
$VZ,11/28/2018,b'RT @Agterzis: $vz $vuzi @augmate heard Verizon say we need to move ahead across all training to utilize at as tool . \nefficiencies must bea',Sharzod (pronouns = him-him-her),Somewhere in the Milky Way...,184,685,9100,12117,0.058823529,0
$VZ,11/28/2018,"b""Markets reaction to Chairman Powell's speech on Wednesday? $SPY $DIA $UCO $GLD $IWM $XLF $XLK $XLE $XLU $XLV $XLPa https://t.co/N78xBZLNOR""",❀✿ｎａｃｏ❀✿,,349,1011,45,0,0,0
$VZ,11/28/2018,"b""$AMED $VZ $SBUX don't look shabby.\n$EW range break over 157.32.\n$XLNX inside day of interest.\n$AJG still looks. Reca https://t.co/UM00ekZexL""",くー,,4,142,1470,35,-0.066666667,0.071428571
$VZ,11/28/2018,"b'Our current actively-managed holdings (excluding ETFs/MUTFs, FI, etc.) $AMZN $APHA $BX $CGNX $CVS (from $AET) $EHCa https://t.co/h0cdUmVhqI'",yuzu0818🐬🎼,神奈川県横浜市在住  陸前高田市出身,153,162,10020,19204,-0.071428571,0
$VZ,11/28/2018,"b'Verizon $VZ settled +2.5% at $60.65. New historic highs are clearly viable on Wednesday, not least if Powell sweeta https://t.co/kNU3S3erWR'",みっぴー,,600,3176,22411,21175,0.25,0.071428571
$VZ,11/28/2018,b'RT @JBizzle703: $CELZ DD List Since May18\n\n#urology #stemcells #erectiledysfunction #health\n$AAPL $GOOG $INTC $AMZN $MSFT $XOM $DIS $HSY $Na',Edward Maddalena,,76,793,1464,560,0,0.071428571
$VZ,11/28/2018,b'$CELZ DD List Since May18\n\n#urology #stemcells #erectiledysfunction #health\n$AAPL $GOOG $INTC $AMZN $MSFT $XOM $DISa https://t.co/ix21RUQSMr',Richard K. S.,"Buffalo, NY",132,454,627,1899,0,0
$VZ,11/28/2018,b'Agfa-Gevaert chooses Verizon for global network transformation https://t.co/nUjhgv4nQx $VZ Great Dividend Stock BUY VZ!',海水(凍った鍋敷き)＠猫まっしぐら,日本,1120,1325,35975,95990,0.181818182,0.071428571
$VZ,11/28/2018,b'$RUN https://t.co/JJTuaHPI2f   $RUN $CRON $SIRI $GLUU $GRPN $VLSR $SNAP $TWTR $ZNGA $TSLA  $NOK $RAD $DIS $P $Sa https://t.co/3GY9VWriVk',みーしゃ,,60,282,378,39,-0.0625,0.071428571
$VZ,11/28/2018,b'$AAPL $JNJ $CLX $PEP $VZ $CRM:\n\nWhen Will the Pain End?: CrameraTMs a Mad MoneyaTM Recap (Tuesday 11/27/18):\n\nhttps://t.co/tt9yVIAWlh',raquel namuche 🇵🇪,"ridgewood, queens",515,793,3960,2680,-0.071428571,0.071428571
$VZ,11/27/2018,"b'IBD Big Cap 20 With Rank November 27, 2018 1. $ULTA $CNC $UNH $CMCSA $DVMT $CI $ALXN $SBUX $WBA $LLY $XLNX  $CLXa https://t.co/Hzn04KQzfq'",エリンギ,,0,34,177,0,0,-0.2
$VZ,11/27/2018,b'$FB $GOOGL $VZ:\n\nU.S. Charges Eight With Online-Ad Fraud:\n\nhttps://t.co/I9WZJ0kDwO',今すぐ聴きたい！MP3 アルバム新着情報,Amazon.co.jpアソシエイト,5368,6048,219194,0,-0.142857143,0.066666667
$VZ,11/27/2018,b'RT @ATFinanzascom: Nueva posiciA3n alcista en valor del DJIA: $VZ https://t.co/CWN5KjnG8J https://t.co/Xa9f2ChKMu',らむ💚,新しい地図の中,2384,218,102300,7610,0.1,0
$VZ,11/27/2018,b'RT @tribepublic: aUps and Downsa a Vista Partners Daily Market Recap 11/27/2018 https://t.co/xtouXBtSI0 $UTX $DIA $VZ $WBA $ATOS #investinga',安倍吉俊/月曜日西地区れ08a,,158438,26393,89707,532,0.066666667,0
$VZ,11/27/2018,b'RT @VistaPResearch: aUps and Downsa a Vista Partners Daily Market Recap 11/27/2018  $UTX $DIA $VZ $WBA $ATOS #investing #tradewars #stockmaa',やんま～(●変ω態●)ﾉｼ♬.*ﾟ,iwate,65,52,62307,1301,0.0625,0.066666667
$VZ,11/27/2018,b'Most Active #Options &gt; https://t.co/0rdZdDthxR a a\n\nMost Volume &gt; https://t.co/wSiNVKP5hM a a\n\nUnusual Activity &gt;a https://t.co/gwLHSac54v',Femrica,"Maryland, USA",1813,2681,14208,172,0.090909091,0
$VZ,11/27/2018,b'$T vs $VZ time to catch up? https://t.co/srEuJwldgK',damachan,,63,82,993,4,-0.333333333,0
$VZ,11/27/2018,b'aUps and Downsa a Vista Partners Daily Market Recap 11/27/2018 https://t.co/xtouXBtSI0 $UTX $DIA $VZ $WBA $ATOSa https://t.co/QpcYwbYCXS',mina731,,268,3005,21699,4996,0.076923077,0
$VZ,11/27/2018,b'Scan results - New 52 Week Closing High today: $SAVE $AET $CBRL $OHI $DAR $ESRX $NNN $MNRO $UDR $EQR $HCP $WBA $NWEa https://t.co/g0Gk27WQdR',まっぴー,,598,1562,113660,183138,0.047619048,-0.071428571
$VZ,11/27/2018,b'aUps and Downsa a Vista Partners Daily Market Recap 11/27/2018  $UTX $DIA $VZ $WBA $ATOS #investing #tradewarsa https://t.co/8jwNksbVEE',バンドマンが投資する株と仮想通貨　億万長,,241,554,25169,333,0.071428571,0
$VZ,11/27/2018,b'Nueva posiciA3n alcista en valor del DJIA: $VZ https://t.co/CWN5KjnG8J https://t.co/Xa9f2ChKMu',K,,14,52,4,1,0.125,0
$VZ,11/27/2018,b'Spirit Airlines jumps while United Technologies tumbles $VZ #VZ #Financialmarkets #Technology https://t.co/Zi2nZFy5I1',ハリー,大分 大分市,22,256,830,6838,0,0
$VZ,11/27/2018,b'$VZ Todays trading with Verizon Communications Inc for $60.465 on date 2018-11-27. #Finance #Stocks',Hiyoko,I amグンマー,28,140,1977,4426,0.111111111,0
$VZ,11/27/2018,"b""Dow Leads Stock Market Today To Another Gain; Has It Bottomed? | Investor's Business Daily https://t.co/MBP4FS1bX8 $AAPL $VZ $UTX""",AlwaysAngryAl,,1,18,89,650,0.142857143,0
$VZ,11/27/2018,b'RT @MarketStatisti1: What effects to expect from Trump-Xi meeting on markets? $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $a',ふまろ,,74,290,974,2297,0.105263158,-0.083333333
$VZ,11/27/2018,b'RT @Couzin_Vinny: $VZ setting @marketsmith alerts on positions $VZ $KO $JNJ https://t.co/kvB5OX842Q  need #volume now @IBDinvestors @Investa',구 리,,2,12,25,2,0.076923077,-0.222222222
$VZ,11/27/2018,"b'$VZ climbs to highest close since October 4, 1999: https://t.co/hIb4LcgYKN\nSentiment: Slightly bullish #VZ #Verizon'",Eliza,Albquerque,2021,1192,91643,77424,-0.1,-0.076923077
$VZ,11/27/2018,"b'$VZ Up 2.5% Today.\nVerizon\nValuation, Earnings Quality, and Dividend Safety Scores. \nStock Analysis:a https://t.co/07GJq7Nx8g'",Martha May Whooo-viah ❄️🎄,Missouri ,93,570,6744,4276,0.2,0
$VZ,11/27/2018,"b'$VZ good close, grateful for the opportunity every day YTM'",♡,,4,57,266,8,0.375,-0.083333333
$VZ,11/27/2018,b'Was a good day to add back to defense &gt; $KO $CLX $JNJ $VZ $CVS $O $PEP &lt; $IWM $SPY',Urbanus,,2681,3188,134692,2,0.166666667,0.1
$VZ,11/27/2018,b'#estate asset watch - price x volume leaders today - $AMZN $AAPL $NFLX $NVDA $MSFT $AMD $BABA $TSLA $FB $UTX $GOOGLa https://t.co/gWLcJIN6GR',えあいんちょこ。,,39,135,402,7391,0.055555556,0
$VZ,11/27/2018,b'RT @MarketStatisti1: Market close on Tuesday: $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $XLV $XLU $JPM $BAC $XOM $CVX $CAa',のん,,4855,5339,645556,855,0,-0.125
$VZ,11/27/2018,b'#estate asset watch - most active stocks today - $AMD $GE $AAPL $BAC $F $T $MSFT $PBR $ORCL $SIRI $AMRN $VALE $INTCa https://t.co/rLO0ivkVE2',★さんじゅまSHOP★,,2359,2435,48883,47965,0.058823529,-0.0625
$VZ,11/27/2018,b'Call trades with high probabiity to look at right now $MDLZ $SPY $SHY $IYR $MRK $DIS $VZ $ED $JNJ $KO $PG $XLV $XLUa https://t.co/61p96rwYtv',クローバー,,20,200,4608,48,0.058823529,0
$VZ,11/27/2018,b'Mixed market today. My $VZ and $AMD holds doing me well.',"Mrs. PJB, heaux",From VA to CO,1012,929,110454,261,0.166666667,0
$VZ,11/27/2018,b'$VZ setting @marketsmith alerts on positions $VZ $KO $JNJ https://t.co/kvB5OX842Q  need #volume now @IBDinvestorsa https://t.co/oRLYCHb63B',"Beth Frates, MD","Boston, MA",62538,31134,37468,80184,0.083333333,0
$VZ,11/27/2018,b'RT @kpak82: $VZ no position https://t.co/tJnB6TIeZP',らくねこ ADV PRO TEAM,大阪府吹田市山田南29-2-6XXに昔,80,94,67810,7746,0.25,0
$VZ,11/27/2018,b'$VZ no position https://t.co/tJnB6TIeZP',FURUKAWA,日本（JAPAN）,448,1039,38733,33938,0.333333333,0
$VZ,11/27/2018,b'$VZ Thinking pullback to VWAP here',Kenz,Seattle,216,265,10282,26130,0,0
$VZ,11/27/2018,"b'RT @15minofPham: Mid-day highest trading range % compared to open (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 100): \n97 - $DAL\n95 - $CBRL,a'",蒼海,,630,592,1098,5775,0,-0.076923077
$VZ,11/27/2018,b'Winch Advisory Services Holding in Verizon Communications Com $VZ Has Decreased by $1.30 Million as Valuation Rose;a https://t.co/teHFfbX6BY',Bette ◟̽◞̽,"London, England",141,400,4381,5376,-0.083333333,0
$VZ,11/27/2018,b'#estate asset watch - most active options - $AAPL $AMD $GE $BAC $FB $NVDA $BABA $X $AMZN $MSFT $NFLX $TSLA $T $MUa https://t.co/TPXyPusvAy',C. R. Wagner,My Dungeon,38,399,1440,1713,0.125,0
$VZ,11/27/2018,b'Verizon Communications $VZ Shareholder Hamel Associates Lifted Its Stake by $1.16 Million as Stock Rose; As Apple Oa https://t.co/CgrdNUp8Di',遠藤,静岡県,0,4,6,0,0.166666667,0
$VZ,11/27/2018,b'Buy Verizon For The Retirement Portfolio ai  $VZ https://t.co/Z4GUgIlpOZ',the one hotep drawing of malcom x baptizing tupac,chilligans island,359,672,57714,9494,-0.2,0
$VZ,11/27/2018,"b'RT @JBizzle703: Big things coming for $CELZ! Not only the ED market, but their other treatments in female sexual dysfunction, oncology, neua'",lyndsey,United Kingdom,383,2173,5631,4592,0.076923077,-0.083333333
$VZ,11/27/2018,"b'Mid-day highest trading range % compared to open (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 100): \n97 - $DAL\n95 -a https://t.co/NhFAAqNQj0'",love,JAPAN,63,1182,8665,3917,0,0
$VZ,11/27/2018,"b'American Investment Services Has Increased Verizon Communications $VZ Position By $802,350; 0 Bullish Analysts Covea https://t.co/hXVZL8HxQ5'",RM Salt Himalayan Salt Manufacturers,Karachi,2351,17,223997,11663,0.090909091,0
$VZ,11/27/2018,b'Zacks: Brokerages Anticipate Verizon Communications Inc. $VZ Will Announce Earnings of $1.10 Per Share https://t.co/kRMeatQlUR',damachan,,63,82,994,4,0.25,0.090909091
$VZ,11/27/2018,"b'$DIA The Dow Industrial average down about -25 points, while $UTX still a drag on the index, down -5.8% (or about 5a https://t.co/7tUEnstRHY'",いちご .｡.:*♡,,65,217,5256,8272,-0.1,0
$VZ,11/27/2018,b'Verizon Communications Inc. $VZ Expected to Post Quarterly Sales of $34.31 Billion  https://t.co/ukozn7aRWT',kazu,沖縄県 北谷町,24,253,910,1766,0.111111111,0
$VZ,11/27/2018,"b'RT @MrAaronKlein: $VZ missed trade idea on a long term swing. \n\n1- I checked it Friday, decided to watch MondayaTMs action and didnaTMt look una'",Eliza,Albquerque,2021,1192,91644,77425,-0.058823529,0
$VZ,11/27/2018,"b'RT @MrAaronKlein: $VZ was that a 2nd chance entry on the day before NHOD?\n\nAll funds deployed elsewhere, but I like everything about this ca'",alex,CA || AZ,1129,516,3303,18410,0.090909091,0
$VZ,11/27/2018,b'NEXT TRIPS RUNNER. Follow @vipernetworks for updates $GNPX $CYAD $KN $BOOM $SIVB $ENVA $DNJR $EXAS $EHTH $CHKEa https://t.co/8ZMHYYpAuQ',"Jake Devlin, Author","Bonita Springs, Florida",4694,3425,8780,339,0.0625,0
$VZ,11/27/2018,b'AT&amp;T StockaTMs Technicals Indicate Weak Investor Sentiment $S $T $VZ $TMUS https://t.co/JXpez3ubwj https://t.co/mQGjdAbKXp',ゆー⊿,ん〜 ななせまる,726,725,1168,573,0.1,0
$VZ,11/27/2018,b'RT @Mulkey619: @Agterzis @augmate @Vuzix I would put money (I have) on the fact $vz is one of the 15k unit quotes.',🍃🥀Brittani🍃🥀,"Chattanooga, TN",165,1092,83,491,0,0
$VZ,11/27/2018,b'@Agterzis @augmate @Vuzix I would put money (I have) on the fact $vz is one of the 15k unit quotes.',👑👸🏽The Ebony Princess👸🏽 👑,"Virginia, USA",526,121,1732,1499,0,0
$VZ,11/27/2018,"b'RT @WallStCynic: @CVCResearch (2) Why is it worth 37x declining 2019 EPS, you ask? Because the comps include $NVDA, $CRM, $NFLX as well asa'",aminah,Wakanda,25,88,211,1380,0.076923077,0
$VZ,11/27/2018,b'RT @Agterzis: I am biased but I think I heard $vz intimate wider adoption of the #ar technology they tested with @augmate and @Vuzix $vuzia',4ちゃんプレミアム,日ノ本,45,345,4663,153,0.076923077,0
$VZ,11/27/2018,b'RT @Agterzis: I expect to see #augmentedreality glasses by $vuzi adopted across tech service network of $vz and training uses and logisticsa',まあ🌟,都内⭐️✨,448,280,56987,107352,0.066666667,0
$VZ,11/27/2018,b'$VZ hereaTMs what I mean when I say I missed my ideal swing trade entry... and itaTMs also why I was alright with a bita https://t.co/ZfXo91woCu',Mike Weinberg,"STL, Sales Meeting or Airplane",26414,7172,37276,6865,-0.071428571,0
$VZ,11/27/2018,b'Is it just me or does $VZ seem expensive?',👀🔥 Lynch Staples,Jamaica,1286,401,46195,1526,0,0.1
$VZ,11/27/2018,b'$VZ Agfa Chooses Verizon Enterprise Solutions for Global Network Transformation NYSE:VZ https://t.co/OPDumCzpf0',哀歌,,108,104,615,319,0.090909091,0
$VZ,11/27/2018,b'#Options #maxpain chart for $VZ. Free options app https://t.co/wPNDm22czd https://t.co/CUrMc2TN3V',damachan,,63,82,995,4,0.25,0
$VZ,11/27/2018,b'I expect to see #augmentedreality glasses by $vuzi adopted across tech service network of $vz and training uses anda https://t.co/2L4xZg3AzU',🍃🥀Brittani🍃🥀,"Chattanooga, TN",165,1092,87,491,0.071428571,-0.166666667
$VZ,11/27/2018,b'$VZ could be big 2019 winner. Maybe top domestic safe haven.\n\nResilient Verizon Testing 19-Year Resistancea https://t.co/5cvpt5uBdf',りこ,,119,510,81116,99654,0.076923077,0
$VZ,11/27/2018,b'I am biased but I think I heard $vz intimate wider adoption of the #ar technology they tested with @augmate anda https://t.co/5ca67D1oli',Jony,,172,354,4220,8235,0.090909091,0
$VZ,11/27/2018,b'$vz $vuzi @augmate heard Verizon say we need to move ahead across all training to utilize at as tool . \nefficienciea https://t.co/HbRmP13Pes',Michele Bodenheimer,New York,30532,11397,440250,26384,0.066666667,0
$VZ,11/27/2018,b'Investopedia - trading systems tutorial via r/tradingsystems: https://t.co/ojk0fgZvd1 $AAPL $DIA $VIX $SPY $VXX $UVXY $NFLX $GOOGL $T $VZ',ゆい,日本 三重,2726,3531,23465,14702,0,0
$VZ,11/27/2018,b'$VZ NHOD while IaTMm lifting all calls ITM Ys',凛華@イカちゃん垢,日本 北海道,47,42,771,371,0.166666667,-0.166666667
$VZ,11/27/2018,"b'RT @YahooFinance: Highlight: @SeanaNSmith at the @NYSE: ""It\'s shaping up to be not such a bad day."" Leaders include $VZ, $INTC, and $DIS. ha'",あいす,,691,3342,112076,210,0,-0.181818182
$VZ,11/27/2018,"b'RT @YahooFinance: Highlight: @SeanaNSmith at the @NYSE: ""It\'s shaping up to be not such a bad day."" Leaders include $VZ, $INTC, and $DIS. ha'","Mrs. PJB, heaux",From VA to CO,1012,929,110455,261,0,0
$VZ,11/27/2018,"b'RT @YahooFinance: Highlight: @SeanaNSmith at the @NYSE: ""It\'s shaping up to be not such a bad day."" Leaders include $VZ, $INTC, and $DIS. ha'",damachan,,64,82,996,4,0,0
$VZ,11/27/2018,"b'RT @YahooFinance: Highlight: @SeanaNSmith at the @NYSE: ""It\'s shaping up to be not such a bad day."" Leaders include $VZ, $INTC, and $DIS. ha'",ももこ⭕ネイル熱完全復活！！,かながわ,45,82,32264,7829,0,0
$VZ,11/27/2018,"b'Highlight: @SeanaNSmith at the @NYSE: ""It\'s shaping up to be not such a bad day."" Leaders include $VZ, $INTC, anda https://t.co/vnAOfWD8m8'",Blissful Shady,In your Head,32,28,1007,346,-0.090909091,-0.125
$VZ,11/27/2018,b'Amazon Com $AMZN Valuation Rose While Evanson Asset Management Lifted by $1.22 Million Its Holding; Thompson Davisa https://t.co/VITLKYv1Ot',AzMa,,206,2226,13645,67,0.142857143,-0.0625
$VZ,11/27/2018,"b'$VZ was that a 2nd chance entry on the day before NHOD?\n\nAll funds deployed elsewhere, but I like everything abouta https://t.co/FhajXSHHvx'",The Planet,"Tacoma, WA",19279,18524,364825,449422,0.083333333,0.090909091
$VZ,11/27/2018,"b'RT @WallStCynic: @CVCResearch (2) Why is it worth 37x declining 2019 EPS, you ask? Because the comps include $NVDA, $CRM, $NFLX as well asa'",Soula ϟ Liaros,,146,298,3296,7736,0.076923077,0
$VZ,11/27/2018,b'$VZ looks like the beginning of the second leg up on the weekly... \n\nNew ATH next month wouldnaTMt surprise me Y https://t.co/VtyGwXqa8t',daddysdirtyslut 5K,"Scotland, United Kingdom",5092,814,4900,6578,0.071428571,-0.071428571
$VZ,11/27/2018,"b'$VZ missed trade idea on a long term swing. \n\n1- I checked it Friday, decided to watch MondayaTMs action and didnaTMt la https://t.co/Efte4oUeaY'",ヒデ,,113,639,5074,66,-0.066666667,0.111111111
$VZ,11/27/2018,"b'$DIA top Dow gainers $VZ 1%, $WBA 0.5%, $DIS, $CSCO, $INTC up about 0.3%; top decliners $UTX -6%, and 1% declines fa https://t.co/X9glFcvKqC'",堀江,tokyo 東京都,11230,12352,128585,2,-0.153846154,0
$VZ,11/27/2018,"b'@CVCResearch (2) Why is it worth 37x declining 2019 EPS, you ask? Because the comps include $NVDA, $CRM, $NFLX as wa https://t.co/c59m9Vrg9M'",櫻井貫大@じゃすだっく,京都は山科ちろりん村,2034,1799,27898,34290,0,0
$VZ,11/27/2018,b'$VZ - Buy Verizon For The Retirement Portfolio https://t.co/Wua01WCwQw',ありんこ.ai-to-mei,,75,197,587,1998,0,0.111111111
$VZ,11/27/2018,b'20 Best Performing Dividend Contenders Year-To-Date - #Ensign #Monro #Brinker #Church&amp;Dwight -A a https://t.co/9O1plEibco',Arthur Butt,"Milton, Fl.",4383,2113,192079,46208,0,-0.125
$VZ,11/27/2018,"b'RT @JBizzle703: Big things coming for $CELZ! Not only the ED market, but their other treatments in female sexual dysfunction, oncology, neua'",SoCalCoastRealEstate,Southern California,411,1054,7768,6570,0.076923077,-0.125
$VZ,11/27/2018,b'Deprince Race &amp; Zollo Lowered Verizon Communications $VZ Holding; Shorts at Allscripts Healthcare Solutions $MDRX La https://t.co/mg4vwpRAFn',Cassandra🦋,,170,36,23867,4908,-0.071428571,0
$VZ,11/27/2018,"b'Is Verizon A Buy For The Retirement Portfolio https://t.co/9s10NvNSLZ $VZ, $S, $T, $TMUS Great Dividend Stock BUY VZ!'",eli♡,12 18 17 / 9 23 18,173,1262,11530,12615,0.181818182,-0.142857143
$VZ,11/27/2018,"b'RT @JBizzle703: Big things coming for $CELZ! Not only the ED market, but their other treatments in female sexual dysfunction, oncology, neua'",hano⛅,,65,202,3083,13899,0.076923077,0
$VZ,11/27/2018,b'Cook/Ivanka Trump touring schools together today. SO Will @POTUS slap tariff on iPhone?  $SPY $DIA $GLD $UCO $IWMa https://t.co/IbyZCA0gRF',マンラハ,グリーシーグローブ,107,211,1730,3195,0,0
$VZ,11/27/2018,b'Market close on Tuesday: $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $XLV $XLU $JPM $BAC $XOM $CVXa https://t.co/qWvPqEoHHC',ハルミヤ,,5,71,2174,3569,0,0
$VZ,11/27/2018,"b""@SeekingAlpha The ONLY time I ever picked up a landline and didn't get a dial tone was shortly after $FTR took overa https://t.co/JVOHpf8nZX""",Drea,,272,3990,6558,1863,-0.214285714,0
$VZ,11/27/2018,b'$INSG $ERIC $NOK $VZ $T https://t.co/jvg0JcQiij',みゆ,,243,265,6318,4342,0,0.090909091
$VZ,11/27/2018,b'RT @JBizzle703: More positive $CELZ posters being removed from #ihub At least you can still talk positively about @CaverStem on Twitter!\n\n$a',うららかんズ,,29,673,1970,25,0.214285714,0
$VZ,11/27/2018,"b'RT @JBizzle703: Big things coming for $CELZ! Not only the ED market, but their other treatments in female sexual dysfunction, oncology, neua'",Carol Marrs Phipps,US,182872,129408,1088340,89774,0.076923077,0
$VZ,11/27/2018,b'$T $VZ added to my #ultralong picks. Both are #leaders in #mobile #phone/#services side that also pay #dividends.a https://t.co/c3KOKYxyuR',Pearljr,Sherman Oaks,18063,16348,33953,826,0.1,0
$VZ,11/27/2018,b'Today #vuzix $vuzi $vz #verizon @augmate show use case of real world #augmentedr4ality glasses use and return of hia https://t.co/5OcwUPlbWv',damachan,,63,82,997,4,0.1875,0
$VZ,11/27/2018,b'$RWLK.23-NASDAQ-ReWalk Robotics-(OVERSOLD-ALERT)-RSI=13! Bounce time? $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAYa https://t.co/Or9Q2eNI3W',Freebies,United States,95,447,131,0,0,0
$VZ,11/27/2018,"b'RT @JBizzle703: Big things coming for $CELZ! Not only the ED market, but their other treatments in female sexual dysfunction, oncology, neua'",ptcgoパック販売,,0,0,1,0,0.076923077,-0.090909091
$VZ,11/27/2018,b'$VZ could play this in either direction. Backtesting support and 20dma. DMAs converged https://t.co/VCrAjUUOkW',Vipul Nawre,Roorkee,146,467,22055,47,0.2,0
$VZ,11/27/2018,"b'Big things coming for $CELZ! Not only the ED market, but their other treatments in female sexual dysfunction, oncola https://t.co/sYQAMdsgR3'",Brad,,414,838,30741,19284,0.090909091,0
$VZ,11/27/2018,b'Make Money Trading &gt;&gt;&gt;https://t.co/yjh3Y7KLGz&lt;&lt; Join #1 Algorithm Based Trading System $SPX $SPY $MU $NVDA $AMZNa https://t.co/wR9WzrDUcu',書籍ランキング速報,,640,0,446776,0,0.071428571,0
$VZ,11/27/2018,"b'RT @pharris667: IBD Big Cap 20 With Rank November 26, 2018 1. $ULTA $CNC $CI $CMCSA $LLY $SBUX $UAL $CHD $XLNX $WM $ISRG $CLX $MRK $INTC $Va'",Paula,,0,0,1,0,0,0
$VZ,11/27/2018,b'$RUN https://t.co/ri4YjjBGMR $RUN $CRON $SIRI $GLUU $GRPN $VLSR $SNAP $TWTR $ZNGA $TSLA  $NOK $RAD $DIS $P $S $SLSa https://t.co/e6nNsJOJjE',タヌキ,,9,149,178,179,-0.058823529,0
$VZ,11/27/2018,b'$RUN https://t.co/x6ySrCQoxC $RUN $CRON $SIRI $GLUU $GRPN $VLSR $SNAP $TWTR $ZNGA $TSLA  $NOK $RAD $DIS $P $S $SLSa https://t.co/Mj2cbNL4mI',マミタス,いつか一緒に輝いて,397,746,53862,4621,-0.058823529,0
$VZ,11/27/2018,b'RT @JBizzle703: More positive $CELZ posters being removed from #ihub At least you can still talk positively about @CaverStem on Twitter!\n\n$a',Kate Backdrop,"Los Angeles, CA",954,2871,19684,20,0.214285714,0
$VZ,11/27/2018,"b'This DECEMBER 18th , WE WILL BE RELEASING THE MEGA CHRISTMAS #PENNYSTOCK ALERT !!! \n\nJOIN OUR FAMILY/NETWORK\na a aa https://t.co/q7hGJ0Dn8p'",Chunky_Lover,"North West, England",162,592,6197,17659,0.181818182,0
